availability,date,listing_id,rate
False,2016-06-26,10318336,78.0
False,2016-06-27,10318336,78.0
False,2016-06-28,10318336,78.0
False,2016-06-29,10318336,78.0
False,2016-06-30,10318336,78.0
False,2016-07-01,10318336,78.0
False,2016-07-02,10318336,78.0
False,2016-07-03,10318336,78.0
False,2016-07-04,10318336,78.0
False,2016-07-05,10318336,78.0
False,2016-07-06,10318336,78.0
False,2016-07-07,10318336,78.0
False,2016-07-08,10318336,78.0
False,2016-07-09,10318336,78.0
False,2016-07-10,10318336,78.0
False,2016-07-11,10318336,78.0
False,2016-07-12,10318336,78.0
False,2016-07-13,10318336,78.0
False,2016-07-14,10318336,78.0
False,2016-07-15,10318336,78.0
False,2016-07-16,10318336,78.0
False,2016-07-17,10318336,78.0
False,2016-07-18,10318336,78.0
False,2016-07-19,10318336,78.0
False,2016-07-20,10318336,78.0
False,2016-07-21,10318336,78.0
True,2016-07-22,10318336,78.0
True,2016-07-23,10318336,78.0
True,2016-07-24,10318336,78.0
True,2016-07-25,10318336,78.0
True,2016-07-26,10318336,78.0
True,2016-07-27,10318336,78.0
True,2016-07-28,10318336,78.0
True,2016-07-29,10318336,78.0
True,2016-07-30,10318336,78.0
True,2016-07-31,10318336,78.0
False,2016-08-01,10318336,78.0
False,2016-08-02,10318336,78.0
False,2016-08-03,10318336,78.0
False,2016-08-04,10318336,78.0
False,2016-08-05,10318336,78.0
False,2016-08-06,10318336,78.0
False,2016-08-07,10318336,78.0
False,2016-08-08,10318336,78.0
False,2016-08-09,10318336,78.0
False,2016-08-10,10318336,78.0
False,2016-08-11,10318336,78.0
False,2016-08-12,10318336,78.0
False,2016-08-13,10318336,78.0
False,2016-08-14,10318336,78.0
False,2016-08-15,10318336,78.0
False,2016-08-16,10318336,78.0
False,2016-08-17,10318336,78.0
False,2016-08-18,10318336,78.0
False,2016-08-19,10318336,78.0
False,2016-08-20,10318336,78.0
False,2016-08-21,10318336,78.0
False,2016-08-22,10318336,78.0
False,2016-08-23,10318336,78.0
False,2016-08-24,10318336,78.0
False,2016-08-25,10318336,78.0
False,2016-08-26,10318336,78.0
False,2016-08-27,10318336,78.0
False,2016-08-28,10318336,78.0
False,2016-08-29,10318336,78.0
False,2016-08-30,10318336,78.0
False,2016-08-31,10318336,78.0
False,2016-09-01,10318336,78.0
False,2016-09-02,10318336,78.0
False,2016-09-03,10318336,78.0
False,2016-09-04,10318336,78.0
False,2016-09-05,10318336,78.0
False,2016-09-06,10318336,78.0
False,2016-09-07,10318336,78.0
False,2016-09-08,10318336,78.0
False,2016-09-09,10318336,78.0
False,2016-09-10,10318336,78.0
False,2016-09-11,10318336,78.0
False,2016-09-12,10318336,78.0
False,2016-09-13,10318336,78.0
False,2016-09-14,10318336,78.0
False,2016-09-15,10318336,78.0
False,2016-09-16,10318336,78.0
False,2016-09-17,10318336,78.0
False,2016-09-18,10318336,78.0
False,2016-09-19,10318336,78.0
False,2016-09-20,10318336,78.0
False,2016-09-21,10318336,78.0
False,2016-09-22,10318336,78.0
False,2016-09-23,10318336,78.0
False,2016-09-24,10318336,78.0
False,2016-09-25,10318336,78.0
False,2016-09-26,10318336,78.0
False,2016-09-27,10318336,78.0
False,2016-09-28,10318336,78.0
False,2016-09-29,10318336,78.0
False,2016-09-30,10318336,78.0
False,2016-10-01,10318336,78.0
False,2016-06-26,4903743,150.0
False,2016-06-27,4903743,150.0
False,2016-06-28,4903743,150.0
False,2016-06-29,4903743,150.0
False,2016-06-30,4903743,150.0
False,2016-07-01,4903743,150.0
False,2016-07-02,4903743,150.0
False,2016-07-03,4903743,150.0
False,2016-07-04,4903743,150.0
False,2016-07-05,4903743,150.0
False,2016-07-06,4903743,150.0
False,2016-07-07,4903743,150.0
False,2016-07-08,4903743,180.0
False,2016-07-09,4903743,180.0
False,2016-07-10,4903743,180.0
False,2016-07-11,4903743,180.0
False,2016-07-12,4903743,180.0
False,2016-07-13,4903743,180.0
False,2016-07-14,4903743,180.0
False,2016-07-15,4903743,180.0
False,2016-07-16,4903743,180.0
False,2016-07-17,4903743,180.0
False,2016-07-18,4903743,180.0
False,2016-07-19,4903743,180.0
False,2016-07-20,4903743,180.0
False,2016-07-21,4903743,180.0
